No.,Time,Source,Destination,Protocol,Length,CID,Payload,Info
4511,22:24.0,localhost (),remote (),L2CAP,629,Dynamically Allocated Channel,8060095100bb732c0000000047fc0000,Sent Connection oriented channel
4512,22:24.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4513,22:24.0,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,8060095200bb73430000000047fc0000,Sent Connection oriented channel
4514,22:24.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4515,22:24.1,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,8060095300bb735a0000000047fc0000,Sent Connection oriented channel
4516,22:24.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4517,22:24.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4518,22:24.1,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,8060095400bb73710000000047fc0000,Sent Connection oriented channel
4519,22:24.1,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,8060095500bb73890000000047fc0000,Sent Connection oriented channel
4520,22:24.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4521,22:24.1,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,8060095600bb73a00000000047fc0000,Sent Connection oriented channel
4522,22:24.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4523,22:24.2,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,8060095700bb73b70000000047fc0000,Sent Connection oriented channel
4524,22:24.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4525,22:24.2,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,8060095800bb73ce0000000047fc0000,Sent Connection oriented channel
4526,22:24.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4527,22:24.2,localhost (),remote (),L2CAP,650,Dynamically Allocated Channel,8060095900bb73e60000000047fc0000,Sent Connection oriented channel
4528,22:24.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4529,22:24.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4530,22:24.2,localhost (),remote (),L2CAP,629,Dynamically Allocated Channel,8060095a00bb73fd0000000047fc0000,Sent Connection oriented channel
4531,22:24.2,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
4532,22:24.3,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,8060095b00bb74140000000047fc0000,Sent Connection oriented channel
4533,22:24.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4534,22:24.3,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
4535,22:24.3,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
4536,22:24.3,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,8060095c00bb742b0000000047fc0000,Sent Connection oriented channel
4537,22:24.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4538,22:24.3,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
4539,22:24.3,localhost (),remote (),L2CAP,622,Dynamically Allocated Channel,8060095d00bb74420000000047fc0000,Sent Connection oriented channel
4540,22:24.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4541,22:24.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4542,22:24.3,localhost (),remote (),L2CAP,612,Dynamically Allocated Channel,8060095e00bb74590000000047fc0000,Sent Connection oriented channel
4543,22:24.3,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,8060095f00bb74710000000047fc0000,Sent Connection oriented channel
4544,22:24.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4545,22:24.4,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,8060096000bb74880000000047fc0000,Sent Connection oriented channel
4546,22:24.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4547,22:24.4,localhost (),remote (),L2CAP,663,Dynamically Allocated Channel,8060096100bb749f0000000047fc0000,Sent Connection oriented channel
4548,22:24.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4549,22:24.4,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,8060096200bb74b60000000047fc0000,Sent Connection oriented channel
4550,22:24.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4551,22:24.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4552,22:24.4,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,8060096300bb74ce0000000047fc0000,Sent Connection oriented channel
4553,22:24.5,localhost (),remote (),L2CAP,629,Dynamically Allocated Channel,8060096400bb74e50000000047fc0000,Sent Connection oriented channel
4554,22:24.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4555,22:24.5,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,8060096500bb74fc0000000047fc0000,Sent Connection oriented channel
4556,22:24.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4557,22:24.5,localhost (),remote (),L2CAP,636,Dynamically Allocated Channel,8060096600bb75130000000047fc0000,Sent Connection oriented channel
4558,22:24.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4559,22:24.5,localhost (),remote (),L2CAP,656,Dynamically Allocated Channel,8060096700bb752b0000000047fc0000,Sent Connection oriented channel
4560,22:24.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4561,22:24.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4562,22:24.5,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
4563,22:24.5,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
4564,22:24.6,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,8060096800bb75420000000047fc0000,Sent Connection oriented channel
4565,22:24.6,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
4566,22:24.6,localhost (),remote (),L2CAP,665,Dynamically Allocated Channel,8060096900bb75590000000047fc0000,Sent Connection oriented channel
4567,22:24.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4568,22:24.6,localhost (),remote (),L2CAP,613,Dynamically Allocated Channel,8060096a00bb75700000000047fc0000,Sent Connection oriented channel
4569,22:24.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4570,22:24.6,localhost (),remote (),L2CAP,671,Dynamically Allocated Channel,8060096b00bb75870000000047fc0000,Sent Connection oriented channel
4571,22:24.6,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,8060096c00bb759e0000000047fc0000,Sent Connection oriented channel
4572,22:24.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4573,22:24.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4574,22:24.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4575,22:24.7,localhost (),remote (),L2CAP,624,Dynamically Allocated Channel,8060096d00bb75b60000000047fc0000,Sent Connection oriented channel
4576,22:24.7,localhost (),remote (),L2CAP,624,Dynamically Allocated Channel,8060096e00bb75cd0000000047fc0000,Sent Connection oriented channel
4577,22:24.7,localhost (),remote (),L2CAP,664,Dynamically Allocated Channel,8060096f00bb75e40000000047fc0000,Sent Connection oriented channel
4578,22:24.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4579,22:24.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4580,22:24.7,localhost (),remote (),L2CAP,626,Dynamically Allocated Channel,8060097000bb75fc0000000047fc0000,Sent Connection oriented channel
4581,22:24.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4582,22:24.8,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,8060097100bb76130000000047fc0000,Sent Connection oriented channel
4583,22:24.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4584,22:24.8,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,8060097200bb762a0000000047fc0000,Sent Connection oriented channel
4585,22:24.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4586,22:24.8,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,8060097300bb76410000000047fc0000,Sent Connection oriented channel
4587,22:24.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4588,22:24.8,localhost (),remote (),L2CAP,624,Dynamically Allocated Channel,8060097400bb76580000000047fc0000,Sent Connection oriented channel
4589,22:24.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4590,22:24.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4591,22:24.9,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,8060097500bb76700000000047fc0000,Sent Connection oriented channel
4592,22:24.9,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,8060097600bb76870000000047fc0000,Sent Connection oriented channel
4593,22:24.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4594,22:24.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
4595,22:24.9,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,8060097700bb769e0000000047fc0000,Sent Connection oriented channel
4596,22:24.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4597,22:24.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4598,22:24.9,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,8060097800bb76b50000000047fc0000,Sent Connection oriented channel
4599,22:24.9,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,8060097900bb76cc0000000047fc0000,Sent Connection oriented channel
4600,22:25.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4601,22:25.0,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,8060097a00bb76e40000000047fc0000,Sent Connection oriented channel
4602,22:25.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4603,22:25.0,localhost (),remote (),L2CAP,655,Dynamically Allocated Channel,8060097b00bb76fb0000000047fc0000,Sent Connection oriented channel
4604,22:25.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4605,22:25.0,localhost (),remote (),L2CAP,653,Dynamically Allocated Channel,8060097c00bb77120000000047fc0000,Sent Connection oriented channel
4606,22:25.0,localhost (),remote (),L2CAP,648,Dynamically Allocated Channel,8060097d00bb77290000000047fc0000,Sent Connection oriented channel
4607,22:25.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4608,22:25.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4609,22:25.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4610,22:25.1,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,8060097e00bb77400000000047fc0000,Sent Connection oriented channel
4611,22:25.1,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,8060097f00bb77580000000047fc0000,Sent Connection oriented channel
4612,22:25.1,localhost (),remote (),L2CAP,627,Dynamically Allocated Channel,8060098000bb776f0000000047fc0000,Sent Connection oriented channel
4613,22:25.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4614,22:25.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4615,22:25.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4616,22:25.1,localhost (),remote (),L2CAP,636,Dynamically Allocated Channel,8060098100bb77860000000047fc0000,Sent Connection oriented channel
4617,22:25.1,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
4618,22:25.2,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,8060098200bb779d0000000047fc0000,Sent Connection oriented channel
4619,22:25.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4620,22:25.2,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
4621,22:25.2,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,8060098300bb77b50000000047fc0000,Sent Connection oriented channel
4622,22:25.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4623,22:25.2,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
4624,22:25.2,localhost (),remote (),L2CAP,620,Dynamically Allocated Channel,8060098400bb77cc0000000047fc0000,Sent Connection oriented channel
4625,22:25.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4626,22:25.2,localhost (),remote (),L2CAP,624,Dynamically Allocated Channel,8060098500bb77e30000000047fc0000,Sent Connection oriented channel
4627,22:25.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4628,22:25.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4629,22:25.2,localhost (),remote (),L2CAP,665,Dynamically Allocated Channel,8060098600bb77fa0000000047fc0000,Sent Connection oriented channel
4630,22:25.3,localhost (),remote (),L2CAP,626,Dynamically Allocated Channel,8060098700bb78110000000047fc0000,Sent Connection oriented channel
4631,22:25.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4632,22:25.3,localhost (),remote (),L2CAP,656,Dynamically Allocated Channel,8060098800bb78290000000047fc0000,Sent Connection oriented channel
4633,22:25.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4634,22:25.3,localhost (),remote (),L2CAP,624,Dynamically Allocated Channel,8060098900bb78400000000047fc0000,Sent Connection oriented channel
4635,22:25.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4636,22:25.3,localhost (),remote (),L2CAP,653,Dynamically Allocated Channel,8060098a00bb78570000000047fc0000,Sent Connection oriented channel
4637,22:25.4,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,8060098b00bb786e0000000047fc0000,Sent Connection oriented channel
4638,22:25.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4639,22:25.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4640,22:25.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4641,22:25.4,localhost (),remote (),L2CAP,663,Dynamically Allocated Channel,8060098c00bb78850000000047fc0000,Sent Connection oriented channel
4642,22:25.4,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,8060098d00bb789d0000000047fc0000,Sent Connection oriented channel
4643,22:25.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4644,22:25.4,localhost (),remote (),L2CAP,668,Dynamically Allocated Channel,8060098e00bb78b40000000047fc0000,Sent Connection oriented channel
4645,22:25.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4646,22:25.5,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,8060098f00bb78cb0000000047fc0000,Sent Connection oriented channel
4647,22:25.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4648,22:25.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4649,22:25.5,localhost (),remote (),L2CAP,653,Dynamically Allocated Channel,8060099000bb78e20000000047fc0000,Sent Connection oriented channel
4650,22:25.5,localhost (),remote (),L2CAP,667,Dynamically Allocated Channel,8060099100bb78fa0000000047fc0000,Sent Connection oriented channel
4651,22:25.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4652,22:25.5,localhost (),remote (),L2CAP,617,Dynamically Allocated Channel,8060099200bb79110000000047fc0000,Sent Connection oriented channel
4653,22:25.6,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,8060099300bb79280000000047fc0000,Sent Connection oriented channel
4654,22:25.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4655,22:25.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4656,22:25.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4657,22:25.6,localhost (),remote (),L2CAP,670,Dynamically Allocated Channel,8060099400bb79400000000047fc0000,Sent Connection oriented channel
4658,22:25.6,localhost (),remote (),L2CAP,621,Dynamically Allocated Channel,8060099500bb79570000000047fc0000,Sent Connection oriented channel
4659,22:25.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4660,22:25.6,host,controller,HCI_CMD,,,,Sent LE Set Scan Enable
4661,22:25.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (LE Set Scan Enable)
4662,22:25.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
4663,22:25.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
4664,22:25.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
4665,22:25.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
4666,22:25.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
4667,22:25.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
4668,22:25.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
4669,22:25.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4670,22:25.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
4671,22:25.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
4672,22:25.6,localhost (),remote (),L2CAP,610,Dynamically Allocated Channel,8060099600bb796e0000000047fc0000,Sent Connection oriented channel
4673,22:25.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
4674,22:25.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
4675,22:25.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
4676,22:25.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
4677,22:25.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
4678,22:25.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
4679,22:25.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
4680,22:25.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
4681,22:25.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
4682,22:25.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
4683,22:25.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
4684,22:25.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
4685,22:25.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
4686,22:25.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
4687,22:25.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
4688,22:25.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
4689,22:25.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
4690,22:25.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
