No.,Time,Source,Destination,Protocol,Length,CID,Payload,Info
832,14:04.3,localhost (),remote (),L2CAP,650,Dynamically Allocated Channel,8060059c00c9a9450000000047fc0000,Sent Connection oriented channel
833,14:04.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
834,14:04.4,localhost (),remote (),L2CAP,621,Dynamically Allocated Channel,8060059d00c9a9590000000047fc0000,Sent Connection oriented channel
835,14:04.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
836,14:04.4,localhost (),remote (),L2CAP,654,Dynamically Allocated Channel,8060059e00c9a9770000000047fc0000,Sent Connection oriented channel
837,14:04.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
838,14:04.4,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,8060059f00c9a98b0000000047fc0000,Sent Connection oriented channel
839,14:04.4,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
840,14:04.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
841,14:04.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
842,14:04.4,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,806005a000c9a99f0000000047fc0000,Sent Connection oriented channel
843,14:04.5,localhost (),remote (),L2CAP,669,Dynamically Allocated Channel,806005a100c9a9b40000000047fc0000,Sent Connection oriented channel
844,14:04.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
845,14:04.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
846,14:04.5,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
847,14:04.5,localhost (),remote (),L2CAP,652,Dynamically Allocated Channel,806005a200c9a9d10000000047fc0000,Sent Connection oriented channel
848,14:04.5,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
849,14:04.5,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,806005a300c9a9e50000000047fc0000,Sent Connection oriented channel
850,14:04.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
851,14:04.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
852,14:04.5,localhost (),remote (),L2CAP,622,Dynamically Allocated Channel,806005a400c9a9f90000000047fc0000,Sent Connection oriented channel
853,14:04.6,localhost (),remote (),L2CAP,619,Dynamically Allocated Channel,806005a500c9aa170000000047fc0000,Sent Connection oriented channel
854,14:04.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
855,14:04.6,localhost (),remote (),L2CAP,620,Dynamically Allocated Channel,806005a600c9aa2b0000000047fc0000,Sent Connection oriented channel
856,14:04.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
857,14:04.6,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,806005a700c9aa3f0000000047fc0000,Sent Connection oriented channel
858,14:04.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
859,14:04.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
860,14:04.6,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,806005a800c9aa5d0000000047fc0000,Sent Connection oriented channel
861,14:04.6,localhost (),remote (),L2CAP,611,Dynamically Allocated Channel,806005a900c9aa710000000047fc0000,Sent Connection oriented channel
862,14:04.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
863,14:04.7,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,806005aa00c9aa850000000047fc0000,Sent Connection oriented channel
864,14:04.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
865,14:04.7,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,806005ab00c9aaa30000000047fc0000,Sent Connection oriented channel
866,14:04.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
867,14:04.7,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,806005ac00c9aab70000000047fc0000,Sent Connection oriented channel
868,14:04.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
869,14:04.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
870,14:04.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
871,14:04.7,localhost (),remote (),L2CAP,648,Dynamically Allocated Channel,806005ad00c9aacb0000000047fc0000,Sent Connection oriented channel
872,14:04.8,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,806005ae00c9aae90000000047fc0000,Sent Connection oriented channel
873,14:04.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
874,14:04.8,localhost (),remote (),L2CAP,649,Dynamically Allocated Channel,806005af00c9aafd0000000047fc0000,Sent Connection oriented channel
875,14:04.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
876,14:04.8,localhost (),remote (),L2CAP,649,Dynamically Allocated Channel,806005b000c9ab110000000047fc0000,Sent Connection oriented channel
877,14:04.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
878,14:04.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
879,14:04.8,localhost (),remote (),L2CAP,656,Dynamically Allocated Channel,806005b100c9ab2f0000000047fc0000,Sent Connection oriented channel
880,14:04.9,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,806005b200c9ab430000000047fc0000,Sent Connection oriented channel
881,14:04.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
882,14:04.9,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,806005b300c9ab570000000047fc0000,Sent Connection oriented channel
883,14:04.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
884,14:04.9,localhost (),remote (),L2CAP,609,Dynamically Allocated Channel,806005b400c9ab750000000047fc0000,Sent Connection oriented channel
885,14:04.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
886,14:04.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
887,14:04.9,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,806005b500c9ab890000000047fc0000,Sent Connection oriented channel
888,14:04.9,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,806005b600c9ab9d0000000047fc0000,Sent Connection oriented channel
889,14:05.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
890,14:05.0,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,806005b700c9abbb0000000047fc0000,Sent Connection oriented channel
891,14:05.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
892,14:05.0,localhost (),remote (),L2CAP,636,Dynamically Allocated Channel,806005b800c9abcf0000000047fc0000,Sent Connection oriented channel
893,14:05.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
894,14:05.0,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,806005b900c9abe30000000047fc0000,Sent Connection oriented channel
895,14:05.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
896,14:05.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
897,14:05.0,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,806005ba00c9ac010000000047fc0000,Sent Connection oriented channel
898,14:05.1,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
899,14:05.1,localhost (),remote (),L2CAP,653,Dynamically Allocated Channel,806005bb00c9ac150000000047fc0000,Sent Connection oriented channel
900,14:05.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
901,14:05.1,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,806005bc00c9ac290000000047fc0000,Sent Connection oriented channel
902,14:05.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
903,14:05.1,localhost (),remote (),L2CAP,624,Dynamically Allocated Channel,806005bd00c9ac470000000047fc0000,Sent Connection oriented channel
904,14:05.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
905,14:05.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
906,14:05.1,localhost (),remote (),L2CAP,627,Dynamically Allocated Channel,806005be00c9ac5b0000000047fc0000,Sent Connection oriented channel
907,14:05.2,localhost (),remote (),L2CAP,660,Dynamically Allocated Channel,806005bf00c9ac6f0000000047fc0000,Sent Connection oriented channel
908,14:05.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
909,14:05.2,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,806005c000c9ac830000000047fc0000,Sent Connection oriented channel
910,14:05.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
911,14:05.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
912,14:05.2,localhost (),remote (),L2CAP,634,Dynamically Allocated Channel,806005c100c9aca10000000047fc0000,Sent Connection oriented channel
913,14:05.2,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,806005c200c9acb50000000047fc0000,Sent Connection oriented channel
914,14:05.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
915,14:05.3,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,806005c300c9acc90000000047fc0000,Sent Connection oriented channel
916,14:05.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
917,14:05.3,localhost (),remote (),L2CAP,647,Dynamically Allocated Channel,806005c400c9ace70000000047fc0000,Sent Connection oriented channel
918,14:05.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
919,14:05.3,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,806005c500c9acfb0000000047fc0000,Sent Connection oriented channel
920,14:05.3,localhost (),remote (),L2CAP,652,Dynamically Allocated Channel,806005c600c9ad0f0000000047fc0000,Sent Connection oriented channel
921,14:05.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
922,14:05.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
923,14:05.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
924,14:05.4,localhost (),remote (),L2CAP,651,Dynamically Allocated Channel,806005c700c9ad2d0000000047fc0000,Sent Connection oriented channel
925,14:05.4,localhost (),remote (),L2CAP,612,Dynamically Allocated Channel,806005c800c9ad410000000047fc0000,Sent Connection oriented channel
926,14:05.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
927,14:05.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
928,14:05.4,localhost (),remote (),L2CAP,611,Dynamically Allocated Channel,806005c900c9ad550000000047fc0000,Sent Connection oriented channel
929,14:05.4,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
930,14:05.4,localhost (),remote (),L2CAP,664,Dynamically Allocated Channel,806005ca00c9ad730000000047fc0000,Sent Connection oriented channel
931,14:05.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
932,14:05.4,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,806005cb00c9ad870000000047fc0000,Sent Connection oriented channel
933,14:05.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
934,14:05.5,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,806005cc00c9ad9b0000000047fc0000,Sent Connection oriented channel
935,14:05.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
936,14:05.5,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,806005cd00c9adb90000000047fc0000,Sent Connection oriented channel
937,14:05.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
938,14:05.5,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,806005ce00c9adcd0000000047fc0000,Sent Connection oriented channel
939,14:05.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
940,14:05.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
941,14:05.5,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,806005cf00c9ade10000000047fc0000,Sent Connection oriented channel
942,14:05.6,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,806005d000c9adff0000000047fc0000,Sent Connection oriented channel
943,14:05.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
944,14:05.6,localhost (),remote (),L2CAP,613,Dynamically Allocated Channel,806005d100c9ae130000000047fc0000,Sent Connection oriented channel
945,14:05.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
946,14:05.6,localhost (),remote (),L2CAP,634,Dynamically Allocated Channel,806005d200c9ae270000000047fc0000,Sent Connection oriented channel
947,14:05.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
948,14:05.6,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,806005d300c9ae450000000047fc0000,Sent Connection oriented channel
949,14:05.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
950,14:05.6,localhost (),remote (),L2CAP,655,Dynamically Allocated Channel,806005d400c9ae590000000047fc0000,Sent Connection oriented channel
951,14:05.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
952,14:05.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
953,14:05.7,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,806005d500c9ae6d0000000047fc0000,Sent Connection oriented channel
954,14:05.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
955,14:05.7,localhost (),remote (),L2CAP,648,Dynamically Allocated Channel,806005d600c9ae8b0000000047fc0000,Sent Connection oriented channel
956,14:05.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
957,14:05.7,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,806005d700c9ae9f0000000047fc0000,Sent Connection oriented channel
958,14:05.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
959,14:05.7,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,806005d800c9aeb30000000047fc0000,Sent Connection oriented channel
960,14:05.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
961,14:05.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
962,14:05.8,localhost (),remote (),L2CAP,609,Dynamically Allocated Channel,806005d900c9aed10000000047fc0000,Sent Connection oriented channel
963,14:05.8,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,806005da00c9aee50000000047fc0000,Sent Connection oriented channel
964,14:05.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
965,14:05.8,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,806005db00c9aef90000000047fc0000,Sent Connection oriented channel
966,14:05.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
967,14:05.8,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,806005dc00c9af0d0000000047fc0000,Sent Connection oriented channel
968,14:05.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
969,14:05.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
970,14:05.9,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,806005dd00c9af2b0000000047fc0000,Sent Connection oriented channel
971,14:05.9,localhost (),remote (),L2CAP,636,Dynamically Allocated Channel,806005de00c9af3f0000000047fc0000,Sent Connection oriented channel
972,14:05.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
973,14:05.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
974,14:05.9,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,806005df00c9af530000000047fc0000,Sent Connection oriented channel
975,14:05.9,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,806005e000c9af710000000047fc0000,Sent Connection oriented channel
976,14:05.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
977,14:05.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
978,14:06.0,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,806005e100c9af860000000047fc0000,Sent Connection oriented channel
979,14:06.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
980,14:06.0,localhost (),remote (),L2CAP,620,Dynamically Allocated Channel,806005e200c9af990000000047fc0000,Sent Connection oriented channel
981,14:06.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
982,14:06.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
983,14:06.0,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,806005e300c9afb70000000047fc0000,Sent Connection oriented channel
984,14:06.0,localhost (),remote (),L2CAP,650,Dynamically Allocated Channel,806005e400c9afcb0000000047fc0000,Sent Connection oriented channel
985,14:06.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
986,14:06.0,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,806005e500c9afdf0000000047fc0000,Sent Connection oriented channel
987,14:06.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
988,14:06.1,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,806005e600c9affd0000000047fc0000,Sent Connection oriented channel
989,14:06.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
990,14:06.1,localhost (),remote (),L2CAP,666,Dynamically Allocated Channel,806005e700c9b0110000000047fc0000,Sent Connection oriented channel
991,14:06.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
992,14:06.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
993,14:06.1,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,806005e800c9b0250000000047fc0000,Sent Connection oriented channel
994,14:06.1,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,806005e900c9b0430000000047fc0000,Sent Connection oriented channel
995,14:06.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
996,14:06.2,localhost (),remote (),L2CAP,626,Dynamically Allocated Channel,806005ea00c9b0570000000047fc0000,Sent Connection oriented channel
997,14:06.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
998,14:06.2,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,806005eb00c9b06b0000000047fc0000,Sent Connection oriented channel
999,14:06.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
1000,14:06.2,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,806005ec00c9b0890000000047fc0000,Sent Connection oriented channel
1001,14:06.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
