"No.","Time","Source","Destination","Protocol","Length","Expert Info","Bluetooth","Data Total Length","Data","CID","Payload","Info"
"137","18:21:43.520000","host","controller","HCI_CMD","6","","â\234\223","","","","","Sent LE Set Scan Enable"
"138","18:21:43.523000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","658","â\234\223","Dynamically Allocated Channel","8060028100bad4fb0000000047fc0000","Sent Connection oriented channel"
"139","18:21:43.523000","controller","host","HCI_EVT","7","","â\234\223","","","","","Rcvd Command Complete (LE Set Scan Enable)"
"140","18:21:43.531000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"141","18:21:43.531000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"142","18:21:43.546000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","652","â\234\223","Dynamically Allocated Channel","8060028200bad5120000000047fc0000","Sent Connection oriented channel"
"143","18:21:43.570000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","641","â\234\223","Dynamically Allocated Channel","8060028300bad52a0000000047fc0000","Sent Connection oriented channel"
"144","18:21:43.572000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"145","18:21:43.593000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","623","â\234\223","Dynamically Allocated Channel","8060028400bad5410000000047fc0000","Sent Connection oriented channel"
"146","18:21:43.596000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"147","18:21:43.616000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","632","â\234\223","Dynamically Allocated Channel","8060028500bad5580000000047fc0000","Sent Connection oriented channel"
"148","18:21:43.639000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","624","â\234\223","Dynamically Allocated Channel","8060028600bad56f0000000047fc0000","Sent Connection oriented channel"
"149","18:21:43.642000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"150","18:21:43.651000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"151","18:21:43.651000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"152","18:21:43.663000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","623","â\234\223","Dynamically Allocated Channel","8060028700bad5860000000047fc0000","Sent Connection oriented channel"
"153","18:21:43.686000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","630","â\234\223","Dynamically Allocated Channel","8060028800bad59e0000000047fc0000","Sent Connection oriented channel"
"154","18:21:43.689000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"155","18:21:43.709000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","625","â\234\223","Dynamically Allocated Channel","8060028900bad5b50000000047fc0000","Sent Connection oriented channel"
"156","18:21:43.712000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"157","18:21:43.732000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","627","â\234\223","Dynamically Allocated Channel","8060028a00bad5cc0000000047fc0000","Sent Connection oriented channel"
"158","18:21:43.736000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"159","18:21:43.755000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","622","â\234\223","Dynamically Allocated Channel","8060028b00bad5e30000000047fc0000","Sent Connection oriented channel"
"160","18:21:43.779000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","615","â\234\223","Dynamically Allocated Channel","8060028c00bad5fa0000000047fc0000","Sent Connection oriented channel"
"161","18:21:43.781000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"162","18:21:43.802000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","648","â\234\223","Dynamically Allocated Channel","8060028d00bad6120000000047fc0000","Sent Connection oriented channel"
"163","18:21:43.820000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"164","18:21:43.820000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"165","18:21:43.825000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","641","â\234\223","Dynamically Allocated Channel","8060028e00bad6290000000047fc0000","Sent Connection oriented channel"
"166","18:21:43.828000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"167","18:21:43.849000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","613","â\234\223","Dynamically Allocated Channel","8060028f00bad6400000000047fc0000","Sent Connection oriented channel"
"168","18:21:43.851000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"169","18:21:43.872000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","609","â\234\223","Dynamically Allocated Channel","8060029000bad6580000000047fc0000","Sent Connection oriented channel"
"170","18:21:43.883000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"171","18:21:43.883000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"172","18:21:43.895000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","612","â\234\223","Dynamically Allocated Channel","8060029100bad66f0000000047fc0000","Sent Connection oriented channel"
"173","18:21:43.918000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","615","â\234\223","Dynamically Allocated Channel","8060029200bad6860000000047fc0000","Sent Connection oriented channel"
"174","18:21:43.921000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"175","18:21:43.942000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","621","â\234\223","Dynamically Allocated Channel","8060029300bad69e0000000047fc0000","Sent Connection oriented channel"
"176","18:21:43.945000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"177","18:21:43.965000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","611","â\234\223","Dynamically Allocated Channel","8060029400bad6b50000000047fc0000","Sent Connection oriented channel"
"178","18:21:43.968000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"179","18:21:43.988000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","611","â\234\223","Dynamically Allocated Channel","8060029500bad6cb0000000047fc0000","Sent Connection oriented channel"
"180","18:21:43.998000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"181","18:21:43.998000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"182","18:21:44.011000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","614","â\234\223","Dynamically Allocated Channel","8060029600bad6e30000000047fc0000","Sent Connection oriented channel"
"183","18:21:44.034000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","617","â\234\223","Dynamically Allocated Channel","8060029700bad6fa0000000047fc0000","Sent Connection oriented channel"
"184","18:21:44.037000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"185","18:21:44.057000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","620","â\234\223","Dynamically Allocated Channel","8060029800bad7110000000047fc0000","Sent Connection oriented channel"
"186","18:21:44.060000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"187","18:21:44.073000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"188","18:21:44.081000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","615","â\234\223","Dynamically Allocated Channel","8060029900bad7280000000047fc0000","Sent Connection oriented channel"
"189","18:21:44.083000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"190","18:21:44.104000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","618","â\234\223","Dynamically Allocated Channel","8060029a00bad7400000000047fc0000","Sent Connection oriented channel"
"191","18:21:44.118000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"192","18:21:44.118000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"193","18:21:44.127000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","612","â\234\223","Dynamically Allocated Channel","8060029b00bad7570000000047fc0000","Sent Connection oriented channel"
"194","18:21:44.150000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","622","â\234\223","Dynamically Allocated Channel","8060029c00bad76e0000000047fc0000","Sent Connection oriented channel"
"195","18:21:44.153000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"196","18:21:44.174000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","651","â\234\223","Dynamically Allocated Channel","8060029d00bad7860000000047fc0000","Sent Connection oriented channel"
"197","18:21:44.177000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"198","18:21:44.197000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","641","â\234\223","Dynamically Allocated Channel","8060029e00bad79d0000000047fc0000","Sent Connection oriented channel"
"199","18:21:44.221000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","612","â\234\223","Dynamically Allocated Channel","8060029f00bad7b40000000047fc0000","Sent Connection oriented channel"
"200","18:21:44.223000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"201","18:21:44.237000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"202","18:21:44.237000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"203","18:21:44.243000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","614","â\234\223","Dynamically Allocated Channel","806002a000bad7cb0000000047fc0000","Sent Connection oriented channel"
"204","18:21:44.266000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","645","â\234\223","Dynamically Allocated Channel","806002a100bad7e20000000047fc0000","Sent Connection oriented channel"
"205","18:21:44.270000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"206","18:21:44.290000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","611","â\234\223","Dynamically Allocated Channel","806002a200bad7f90000000047fc0000","Sent Connection oriented channel"
"207","18:21:44.313000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","614","â\234\223","Dynamically Allocated Channel","806002a300bad8110000000047fc0000","Sent Connection oriented channel"
"208","18:21:44.315000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"209","18:21:44.328000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"210","18:21:44.328000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"211","18:21:44.336000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","621","â\234\223","Dynamically Allocated Channel","806002a400bad8280000000047fc0000","Sent Connection oriented channel"
"212","18:21:44.359000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","610","â\234\223","Dynamically Allocated Channel","806002a500bad83f0000000047fc0000","Sent Connection oriented channel"
"213","18:21:44.362000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"214","18:21:44.374000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"215","18:21:44.383000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","641","â\234\223","Dynamically Allocated Channel","806002a600bad8560000000047fc0000","Sent Connection oriented channel"
"216","18:21:44.406000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","668","â\234\223","Dynamically Allocated Channel","806002a700bad86d0000000047fc0000","Sent Connection oriented channel"
